1002	0.5	student46	     En utilisant du code php, on peut afficher des variables enregistrée au préalable dans le code. Par exemple <?php $ex="coucou" echo $ex ?> va afficher 'coucou' sur la page web. On peut également enregister les identifiants d'une session, avec l'utilisation de $_SESSION[...].\n
1002	1	student49	La page est générée par l'ordinateur de la personne qui demande la page si la page utilise du PHP. On peut faire des appels à la base donnée dans un code en PHP.   \n
1002	1	student51	  L'utilisation de code PHP permet de créer des formulaires et de soumettre des données avec les méthodes HTTP POST, GET, PUT...\n  Par ailleurs à l'aide de code PHP on peut se connecter à une base de données mysql ou pgsql et utiliser les données de la base.\n
1002	0.5	student58	Une page PHP est intéractive: elle permet à l'utilisateur de s'inscrire, d'effectuer des actions sur le site. Il n'est pas nécessaire de recharger toute la page en PHP.\n
1002	1	student62	        Le php sert aux sites dynamiques. On l'utilise par exemple pour afficher une donnée présente dans une base de donnée par exemple un "hello zlatan" si $nom=zlatan. Il sert également à ouvrir une page qui nous est dédié,par exemple notre propre session.\n
1002	0.5	student7	   Elle permet de faire des appels direct à des bases de données \n
1002	1	student74	    Une page web utilisant du code PHP, permet l'interaction entre un utilisateur et un programme d'application.\n    De plus, c'est un langage dédié à la production de pages HTML générées.Alors que le HTML permet d'avoir un site statique dont le contenu est fixé dans les fichiers du site, et l'utilisateur ne peut pas interagir avec le site.\n
1002	1	student95	    Le code php permet d'intéragir avec l'utilisateur en manipulant les données postée par celui ci,\n    il permet également une intéraction avec des bases de données.\n
1002	1	student96	    1. Cela permet de donner un rendu dynamique au site Web.\n    2. les requêtes sont effectuées du côté serveur.\n
1002	1	student98	    La dynamique. En PHP, le contenu peut changer alors qu'en HTML, le contenu est fixé dans le ficher du site.\n    De plus, le PHP permet de gérer les sessions.\n
1003	1	student101	 <!DOCTYPE HTML!>\n
1003	0	student108	    <!DOCTYPE HTML5>\n
1003	1	student116	    <!DOCTYPE html>           \n
1003	1	student121	       <!DOCTYPE HTML>\n
1003	1	student122	    <!DOCTYPE html>\n
1003	1	student13	    <!DOCTYPE html>\n
1003	1	student3	      <!DOCTYPE html>\n
1003	0	student46	    Cela signifie le fait que l'on écrit dur une page HTML5 et qu'elle sera donc assimilée comme telle par le navigateur. Cela permet notamment d'utiliser les balises img et video.\n
1003	1	student49	<!DOCTYPE html>\n
1003	1	student51	    <!DOCTYPE html>\n
1003	1	student58	    <!DOCTYPE HTML>\n
1003	1	student62	  <!DOCTYPE hmtl>\n
1003	1	student7	   <!DOCTYPE html>\n
1003	1	student74	    la déclaration de type de document (doctype) d'une page web en HTML 5 est : <!DOCTYPE html>\n
1003	0	student95	NO_ANS
1003	1	student96	    <!DOCTYPE html>\n
1003	1	student98	    <!DOCTYPE html>\n
1004	0	student101	NO_ANS
1004	1	student108	    la balise head <head></head>\n
1004	0	student116	NO_ANS
1004	1	student121	        La balise <head>\n
1004	1	student122	  C'est la balise <head>...</head>. Elle contient nottament la balise <title>...</title> dont le contenu nomme l'onglet et l'intitulé de la page dans les moteurs de recherche.\n
1004	0.5	student13	    La balise "<meta content=""/>"\n
1004	1	student3	    C'est la partie head, qui peut contenir des informations sur l'encodage de la page (balise meta, propriété charset))\n
1004	0.5	student46	    la balise meta contient les metadonnées destinées au navigateur et aux moteurs de recherche.\n
1004	1	student49	c'est la balise <head> </head>   \n
1004	0	student51	  <html>\n
1004	1	student58	    <head></head>\n
1004	0.5	student62	    C'est la base <meta>\n
1004	0	student7	   <html></html>\n
1004	0	student74	NO_ANS
1004	0	student95	NO_ANS
1004	0	student96	NO_ANS
1004	1	student98	    <head>\n
1007	0	student101	NO_ANS
1007	0.5	student108	    <ul>\n      <li>1. Nice</li>\n      <li>2. Bordeaux</li>\n    </ul>\n
1007	0	student116	    <p> 1. Nice</p>\n    <p> 2. Bordeaux</p>\n
1007	1	student121	        <ol>\n        <li>Nice</li>\n        <li>Bordeaux</li>\n    </ol>\n
1007	1	student122	    <ol>\n      <li> Nice </li>\n      <li> Bordeaux </li>\n    </ol>\n
1007	0.5	student13	    <ul><li>Nice</li><li>Bordeaux></li></ul>\n
1007	1	student3	<ol><li> Nice</li>\n<li>Bordeaux</li>\n</ol>\n
1007	0	student46	  <table>\n    <tr><td>1.</td><td>Nice</td></tr>\n    <tr><td>2.</td><td>Bordeaux</td></tr>\n  </table>
1007	0.5	student49	    <ul>\n      <li>1. Nice </li>\n      <li>2. Bordeaux </li>\n    </ul>\n
1007	0.5	student51	  <ol>\n    <li>Nice\n    <li>Bordeaux\n  </ol>\n   \n
1007	0.8	student58	    <ol>\n      <li>Nice</li><br/>\n      <li>Bordeaux</li>\n    </ol>\n
1007	0	student62	    <ol>Nice</ol>\n    <ol>Bordeaux</ol>\n
1007	1	student7	     <ol>\n       <li>Nice</li>\n       <li>Bordeaux</li>\n     </ol>\n
1007	0	student74	    <input type="number" name="genre" value="n"/>\n    <label>Nice</label>\n    <input type="number" name="genre" value="b"/>\n    <label>Bordeaux</label>\n
1007	1	student95	    <ol>\n      <li>Nice</li>\n      <li>Bordeaux</li>\n    </ol> \n
1007	0.5	student96	    <ul>\n      <li>Nice</li>\n      <li>Bordeaux</li>\n    </ul>\n
1007	0	student98	    <html>\n      <head>\n    <li>Nice</li>\n    <li>Bordeaux</li>\n      </head>\n    </html>\n
1008	0	student101	NO_ANS
1008	1	student108	    La balise div sert uniquement pour marquer le code ( creer des distinctions ) , elle en modifie pas ce qu'il y a entre les balises.\n
1008	1	student116	    A créer une sous-section dans le but d'organiser mieux le code ou d'y appliquer un morceau de CSS particulier via un éventuel id ou une class.\n
1008	1	student121	    Elle sert à diviser le code en différentes partie. C'est très pratique pour le CSS ou pour structurer son code.\n
1008	1	student122	  C'est une balise vide de sens qui permet de structurer le contenu de la page en la divisant en sous parties.\n  Il existe aussi des balises ayant un sens, comme <article>...</article> ou <asside>...</asside>, qui permettent également de structurer le code.\n
1008	1	student13	A fragmenter son code et sa page, et à l'ajout de class pour le css et le javascript.   \n
1008	1	student3	    div sert a définir des blocs de la page\n
1008	0	student46	  La balise div permet de créer un paragraphe qui saute une ligne avant la premier mot contenu dans cette balise, étale le paragraphe sur toute la largeur de la page, puis saute une ligne après le dernier caractère contenu dans la balise.\n
1008	0	student49	NO_ANS
1008	1	student51	 <div> définit une section du document html\n
1008	1	student58	 Permet de caractériser un block ou un élément inline pour appliquer du CSS et/ou du JS dessus.\n
1008	1	student62	    La balise div permet de faire des sous-paragraphes dans un texte par exemple. Elle crée des sorte de divisions de texte.\n
1008	1	student7	    Elle permet d'expliciter le contenu, plutôt que d'utiliser une simple balise p. Par exemple :\n    <div id="menu"> </div>\n
1008	1	student74	    la balise <div> permet de définir une section d'un document.\n
1008	0	student95	NO_ANS
1008	0	student96	    La balise div permet de lister des éléments\n
1008	0.5	student98	    La balise div définit une section d'un document\n
1009	0.5	student101	    <navbar> </navbar>\n
1009	1	student108	    entre des balises nav <nav></nav>\n
1009	1	student116	    Il est plutôt souhaitable de le placer entre des balises <nav></nav>\n
1009	1	student121	    Dans une balise <nav>\n
1009	1	student122	    <nav>...</nav>\n
1009	1	student13	    <nav></nav>\n
1009	1	student3	     Dans une balise nav\n
1009	0	student46	    On place ce menu dans la balise head.\n
1009	0	student49	dans une balise <body> </body>   \n
1009	0	student51	  dans la balise <head>\n
1009	1	student58	    <nav></nav>\n
1009	0	student62	    Il est souhaitable de place le code d'un menu de navigation dans la balise <a></a>.\n
1009	1	student7	    <nav></nav>\n
1009	0	student74	    dans la balise <a href=...></a>\n
1009	0	student95	NO_ANS
1009	0	student96	    <body></body>\n
1009	0	student98	    <aside>\n
1010	0	student101	les variables POST sont définies sur tous les fichiers .php une fois qu'elles ont été transmises via le formulaire, tandis GET ne récupére que les variables dans l'url.\n
1010	1	student108	    La transmission par GET se fait par l'adresse URL, il y a donc un nombre limité d'information qui peut circuler, de plus, ces informations ne sont plus confidentielles. La transmission par POST n'admet pas de limite, et l'utilisateur ne sait pas quelles données sont envoyées. On peut donc faire circuler des mots de passe.\n
1010	1	student116	    Le mode de transmission POST permet de transférer des valeurs d'une page à une autre sans que cela n'apparaisse dans l'url, alors que GET fait apparaitre les variables et leurs valeurs, ce qui est susceptible d'être changé manuellement.\n
1010	1	student121	    L'avantage du mode de transmission POST est que contrairement au GET, il ne communique pas les données via l'URL de la page. Ainsi les données transmises sont beaucoup mieux protégées puisqu'elles ne sont pas directement visibles.\n
1010	0	student122	    GET renvoie des couples (name, value) alors que POST renvoie un flux d'information html.\n\n
1010	0.5	student13	    GET récupère les données par le biais de l'url de la page. Alors que POST transmet des données sans utiliser\n    l'url. On peut avoir un meilleur "contrôle" des données avec POST.\n
1010	1	student3	    Post est plus "sécurisé" que get. En effet, get passe les champs saisis dans l'URL alors que post envoie les champs avec la transaction HTTP POST\n
1010	0	student46	  POST permet de rediriger vers une autre page contrairement au GET.\n
1010	0	student49	NO_ANS
1010	0	student51	  avec la méthode POST les informations saisies par l'utilisateur sont directement transmises\n  méthode GET: les champs saisis dans l'URL sont passés sous forme de paires\n
1010	0	student58	    POST envoie les champs saisis dans l'URL sous forme de paires (nom, valeur) alors que POST envoie les champs saisis par HTTP POST\n
1010	0	student62	    Le mode post redirige directement les données entrées dans un formulaire par exemple vers le fichier.php dans lequel on veut traiter les données.\n
1010	0.2	student7	    POST est utilisé pour récupérer les données rentrés dans des champs prévus à cet effet, tout comme GET, mais qui peut, lui, récupérer des données envoyées dans l'URL\n
1010	0.2	student74	    Dans un formulaire HTML, le mode de transmission POST permet l'envoi des champs saisis par transaction HTTP POST alors que le mode de transmission GET permet le passage des champs saisis dans l'URL sous forme de paires (nom, valeur).\n
1010	0	student95	NO_ANS
1010	0	student96	    le mode de transmission POST envoie des champs saisis par transaction HTTP POST\n
1010	1	student98	    La méthode POST est préférée lorsqu'il y'a un nombre important de données à transmettre ou bien lorsqu'il faut envoyer des données sensibles comme des mots de passe.\n
1011	0	student101	NO_ANS
1011	0.8	student108	    Catégorie de billet:\n    <select name="categorie">\n      <option value="1">Catégorie 1</option>\n      <option value="2">Catégorie 2</option>\n      <option value="3">Catégorie 3</option>\n      <option value="4">Catégorie 4</option>\n    </select>\n
1011	0.5	student116	    <menulist name = "prix_billets">\n    <option value = "1">Catégorie 1 </option>\n    <option value = "2">Catégorie 2 </option>\n    <option value = "3">Catégorie 3 </option>\n    <option value = "4">Catégorie 4 </option>\n    </select>\n
1011	0.2	student121	       <select>\n        <option>Catégorie 1</option>\n        <option>Catégorie 2</option>\n        <option>Catégorie 3</option>\n        <option>Catégorie 4</option>\n    </select>\n
1011	0	student122	NO_ANS
1011	0	student13	    <form>\n      <ul>\n      <li><input type="radio"> Catégorie 1</input></li>\n      <li><input type="radio"> Catégorie 2</input></li>\n      <li><input type="radio"> Catégorie 2</input></li>\n      </ul>\n    </form>\n
1011	0.8	student3	    <select name="MaCatégorie">\n      <option value="Ca1"> Catégorie 1 </option>\n      <option value="Ca2"> Catégorie 2 </option>\n      <option value="Ca3"> Catégorie 3 </option>\n      <option value="Ca4"> Catégorie 4</option>\n    </select>\n
1011	1	student46	    <select name="prix_billets">\n      <option value="1">Catégorie 1</option>\n      <option value="2">Catégorie 2</option>\n      <option value="3">Catégorie 3</option>\n      <option value="4">Catégorie 4</option>\n    </select>\n
1011	0.8	student49	    <select name="Categorie">\n      <option value="1">Catégorie 1</option>\n      <option value="2">Catégorie 2</option>\n      <option value="3">Catégorie 3</option>\n      <option value="4">Catégorie 4</option>\n    </select>\n
1011	1	student51	  <select name= "prix_billets">\n  <option value="1">Catégorie 1</option>\n  <option value="2">Catégorie 2</option>\n  <option value="3">Catégorie 3</option>\n  <option value="4"> Catégorie 4</option>\n  </select>\n   \n
1011	1	student58	    <select name="prix_billets">\n      <option value="1">Catégorie 1</option>\n      <option value="2">Catégorie 2</option>\n      <option value="3">Catégorie 2</option>\n      <option value="4">Catégorie 4</option>\n    </select>\n
1011	1	student62	    <select name="prix_billets">\n      <option value="1">Catégorie 1 </option>\n      <option value="1">Catégorie 2 </option>\n      <option value="1">Catégorie 3 </option>\n      <option value="1">Catégorie 4 </option>\n    </select>\n
1011	0	student7	     <ol>\n      <li>Catégorie 1</li>\n      <li>Catégorie 2</li>\n      <li>Catégorie 3</li>\n      <li>Catégorie 4</li>\n     </ol>\n
1011	0	student74	    <table>\n      <tr><th>prix_billets</th></tr>\n      <tr><td>Categorie 1</td></tr>\n      <tr><td>Categorie 2</td></tr>\n      <tr><td>Categorie 2</td></tr>\n      <tr><td>Categorie 4</td></tr>\n    </table>\n
1011	0.8	student95	    <select name="catégorie">\n      <option value="1"> Catégorie 1</option>\n      <option value="2"> Catégorie 2</option>\n      <option value="3"> Catégorie 3</option>\n      <option value="4"> Catégorie 4</option>\n    </select>\n
1011	1	student96	    <select name="prix_billet">\n      <option value="1">Catégorie 1</option>\n      <option value="2">Catégorie 2</option>\n      <option value="3">Catégorie 3</option>\n      <option value="4">Catégorie 4</option>\n    </select>\n
1011	1	student98	    <select name = "prix_billets">\n      <option value="1"> Catégorie 1 </option>\n      <option value="2"> Catégorie 2 </option>\n      <option value="3"> Catégorie 3 </option>\n      <option value="4"> Catégorie 4 </option>\n    </select>\n
1014	1	student101	    <p class="qualif"> </p>\n
1014	0	student108	    p.qualif{\n    }\n
1014	1	student116	    Il suffit d'ajouter au paragraphe en question : class = "qualif", plus précisément <p class="qualif"></p>\n
1014	1	student121	        Il faut ajouter "qualif" à l'attribut class de l'éléments HTML auquel on souhaite attribuer le style.\n    ex: <div class="qualif"> Contenu </div>\n
1014	1	student122	    Il faut appliquer la class qualif au paragraphe :\n    <p class="qualif">...</p>\n
1014	0	student13	    code{\n\n    }\n    On peut ajouter des class, ou un id, pour n'avoir que cet élément stylisé.\n
1014	0	student3	    Si l'id est bien .qualif alors c'est\n    <link rel="stylesheet" href=".qualif" type="text/css"/>\n
1014	1	student46	    Dans la balise du paragraphe souhaité, inclure class="qualif". Par exemple <div class="qualif"></div>\n
1014	1	student49	il suffit de mettre class="qualif" dans les balises qui déclarent les zones de texte auxquelles on veut appliquer le style voulu. Par exemple, si on veut que le titre principal ait le style de .qualif, on écrit <h1 class="qualif">Titre principal</h1>\n
1014	0	student51	NO_ANS
1014	1	student58	 <div class="qualif">paragraphe</div> \n
1014	0	student62	    on le déclare avec ma balise <link rel="stylesheet" href="fiche.css" type="text/css"> .\n
1014	0	student7	    <p id=".qualif">blabla</p>\n
1014	0	student74	    pour attribuer le style déclaré à un paragraphe dans le HTML on écrit p.qualif.\n
1014	0	student95	    p:.qualif;\n
1014	0	student96	NO_ANS
1014	0	student98	    Encadrement du code\n
1015	0	student101	    $villes[2];\n
1015	1	student108	    $villes[0]\n
1015	1	student116	    $villes[0];\n
1015	1	student121	        $villes[0];\n
1015	0	student122	    $reponse=$villes[1];\n
1015	1	student13	    $villes[0];\n
1015	1	student3	    $villes[0]\n
1015	0	student46	    $villes[1];\n
1015	1	student49	$villes[0]   \n
1015	1	student51	  echo $villes[0];\n
1015	0	student58	 $premier_element=$villes['Saint-Denis'];  \n
1015	1	student62	    echo $villes[0];\n
1015	1	student7	    echo $villes[0];\n
1015	0	student74	    echo $villes[1];\n
1015	1	student95	    $villes[0]\n
1015	1	student96	    $ville[0];\n
1015	0	student98	    echo $villes["Saint-Denis"];\n
1017	1	student101	    Un message d'erreur : $nbequipes n'est pas déclaré (seul nbEquipes l'est)\n
1017	0	student108	24\n
1017	0	student116	    Il affiche "24";\n
1017	0	student121	24\n
1017	1	student122	    rien car le PHP est sensible à la casse.\n
1017	1	student13	    ERROR, variable $nbequipes NOT DEFINED\n
1017	1	student3	    comme php est sensible à la casse, il affiche : $nbequipes, ce qui va donner une erreur\n
1017	1	student46	    Rien si la majuscule du E est volontairement enlevée, 24 sinon.\n
1017	0	student49	24\n
1017	1	student51	    Le PHP est sensible à la casse donc ce code va afficher une erreur ou rien\n
1017	0	student58	Erreur il manque des guillemets\n
1017	0	student62	    Le code suivant affiche 24.\n
1017	0	student7	NO_ANS
1017	0	student74	    24\n
1017	1	student95	    rien ne sera affiché\n\n
1017	1	student96	    le code ne renvoie rien car la variable nbequipes n'a pas été initialisé. Il faut respecter la casse.\n
1017	0	student98	24\n
1018	0	student101	    Radio officielle: $radio\n
1018	1	student108	    Radio officielle : Radio France\n
1018	1	student116	    Il affiche "Radio officielle: Radio France"\n
1018	1	student121	        Radio officielle: Radio France\n
1018	1	student122	      Les "." interprétent le contenu :\n    Radio officielle : Radio France\n
1018	0	student13	    Radio officielle: $radio\n
1018	1	student3	    il affiche : Radio officielle: Radio France\n
1018	1	student46	    radio officielle: Radio France\n
1018	1	student49	Radio officielle: Radio France   \n
1018	1	student51	    Radio officielle: Radio France\n
1018	1	student58	    Radio officielle: Radio France\n
1018	1	student62	    Le code suivant affiche " Radio officielle: Radio France ".\n
1018	1	student7	   Radio officielle: Radio France  \n
1018	1	student74	    Radio officielle: Radio France\n
1018	1	student95	    Radio officielle: Radio France\n
1018	1	student96	    Radio officielle: Radio France.                                            .\n
1018	1	student98	    Radio officielle: Radio France\n
1021	1	student101	    pg_query($bdd, $requete) // avec bdd utilisant la fonction pg_connect et requête une chaîne de caractère contenant une requête SQL entre                           // guillement\n
1021	1	student108	    pg_query($bd,$requete);\n
1021	1	student116	    pg_query ou pg_execute selon les cas.\n
1021	1	student121	      pg_query($db,$requete);\n
1021	1	student122	  $reponse=pg_query($connection, $requete);\n  Il faut préalablement avoir effectué la connection avec la base :\n  $connection=pg_connect($nombase);\n\n
1021	1	student13	    pg_query("");\n
1021	1	student3	    pg_query\n
1021	1	student46	    Après s'etre connecté a la base avec pg_connect, on peut éxécuter la requète avec la fonction pg_query.\n
1021	1	student49	    On utilise la fonction pg_query\n
1021	1	student51	    fonction pg_query()\n
1021	0	student58	NO_ANS
1021	1	student62	    C'est la fonction pg_query($bd,$requete).\n
1021	1	student7	    pg_query(REQUETE);\n
1021	1	student74	    pour exécuter une requete on utilise la fonction: pg_query.\n
1021	1	student95	    pg_query($connexion,$requete);\n
1021	0	student96	    <?php\n      $requete = "SELECT ... FROM ... WHERE ...;";\n    ?>\n
1021	0	student98	    pg_connect\n
1022	1	student101	    pg_fetch_assoc(pg_query($bdd, $requete))\n
1022	1	student108	    pg_fetch_array();\n
1022	0	student116	    $result = pg_query($requete, $BDD); donnera $result sous forme de tableau associatif. On pourra alors en extraire des informations relatives à la requête, si par exemple on a demandé le profil d'une personne inscrite, on pourra utiliser $result['pseudo'] pour obtenir son pseudo.\n
1022	1	student121	        pg_fetch_assoc($data);\n
1022	1	student122	    En reprenant les variables de la question précédente :\n    $tuple=pg_fetch_assoc($reponse);\n\n
1022	0	student13	    pg_fetch();\n
1022	0.5	student3	    pg_fetch_row\n
1022	1	student46	    cette fonction est pg_fetch_assoc\n
1022	1	student49	    On utilise pg_fetch_assoc\n
1022	1	student51	  fonction pg_fetch_array()\n
1022	0	student58	NO_ANS
1022	1	student62	    C'est la fonction pg_fetch_assoc(). Elle prend en argument le résultat de pg_query($bd,$requete) par exemple.\n
1022	0	student7	NO_ANS
1022	1	student74	    pour récupérer le tuple suivant du résultat on utilise la fonction : pg_fetch_array.\n
1022	1	student95	    pg_fetch_array($result);\n
1022	1	student96	    $tab = pg_fetch_assoc($requete);\n
1022	0	student98	    pg_query\n
1024	0	student101	  $requete = "SELECT * FROM pays, participation, euro WHERE pays.nom = participation.pays AND euro.annee = participation.edition SORT BY classement";\n    $resultat = pg_query($bdd, $requete);\n    while ($result = pg_fetch_array($resultat)){\n       echo $result['pays'], "- qualif du", $result['date_qualif'];\n       $requete2 = "SELECT date FROM euro WHERE euro.pays =",$result['pays'],";\n       while ($result2 = pg_fetch_arry(pg_query($bdd, $resultat))){\n          echo $result2['date]';\n      }\n     }\n\n     // On fait une premiere requête regroupant toutes les données, et ensuite, pour chaque tuple, on regarde année par année\n
1024	0	student108	    $requete1 = "SELECT * FROM pays"; //\n    $requete2 = "\n
1024	0	student116	    SELECT nom, date_qualif, annee FROM pays, participation;\n    SELECT nom, classement FROM participation WHERE classement = max(classement);\n    On veut les noms des pays, leur date de qualification à cette édition de l'Euro ainsi que les années pendant lesquels ils ont participés. On veut aussi leur meillleur classement, toutes dates confondus, on demande alors le maximum de leur classement.\n
1024	0	student121	    On récupère d'abord la liste des pays et leur meilleur score dans la compétition (null si première participation)\n        SELECT * FROM pays LEFT JOIN palmares ON pays.idPays = palmares.idPays;\n       \n    Pour chacun des pays, on récupère l'ensemble des  participations\n        SELECT qualif FROM participation WHERE participation.idPays = :idPays;\n\n    Ensuite avec php on peut générer l'affichage, au fur et a mesure du parcours de la première requête.\n
1024	0	student122	    On fait une requete ou les pays sont ordonnées par ordre alphabetique et, parmis les tuples d'un même pays par années de participation. On ne peut pas trier par classement en même temps car les deux tris rentreraient en conflit.\n    SELECT nom, date_qualif, edition euro FROM pays JOIN edition_participation ON pays.nom=edition_participation.pays\n    ORDER BY nom, edition_euro\n\n
1024	0	student13	    pays(#nom, date_qualif)\n  buteur(#id_joueur, nom, prenom, pays => pays(nom), nb_buts)\n  edition_euro(#annee, lieu, date_debut, date_fin)\n  participation(#pays => pays(nom), #edition => edition_euro(#annee), classement)\n\n  SELECT p.nom, p.date_qualif, ee.annee,pa.classement\n  FROM pays p JOIN participation pa ON p.pays=pa.pays\n  JOIN edition_euro ee ON pa.edition=ee.annee\n\n  Une fois cette requête exécuté, on fait un while pour mettre le résultat dans un array. On vérifie les données avec un\n  var_dump lors du codage. Puis on les affiches avec une fonction qu'on a créé car on va faire le même affichage pour\n  chaque pays.\n
1024	0	student3	    $bel = "Belgique";\n    $sui = "Suisse";\n    $isl = "Islande";\n\n   \n    SELECT nom,date_qualif,edition  FROM pays NATURAL JOIN paticipation  WHERE nom LIKE '%$bel%';\n  SELECT nom,date_qualif  FROM pays NATURAL JOIN paticipation  WHERE nom LIKE '%$sui%';\n  SELECT nom,date_qualif  FROM pays NATURAL JOIN paticipation  WHERE nom LIKE '%$isl%';\n\n  pour avoir le meilleur résultat prend l'ensemble des résultats et on tri puis on prend le premier resultat\n  SELECT classement FROM participation WHERE pays LIKE '$bel%' ORDER BY asc;\n  SELECT classement FROM participation WHERE pays LIKE '$isl%' ORDER BY asc;\n    SELECT classement FROM participation WHERE pays LIKE '$sui%' ORDER BY asc;\n Il manque la partie où  on prend le premier resultat\n\n
1024	1	student46	    "SELECT pays.nom, pays.date_qualif, participation.edition, participation.classement\n    FROM pays JOIN participation ON pays WHERE pays.nom=participation.pays"\n\n    Ici on sélectionne le nom du pays, et pour chaque pays sa date de qualification, les édtitions auquels il a participé, et son classement pour chaque édition.La détermination du meilleur classement pour chaque pays sera codée en php. L'utilisation d'une seule requete simplifie la page PHP puisqu'on n'appelle qu'une seule fois pg_query.\n
1024	0	student49	    $co=pg_connect("dbname=euro2016");\n    $req1="SELECT nom,date_qualif FROM pays";\n    $rep1=pg_query($co,$req1);\n    $tuple=$pg_fetch_row($rep1);\n    while ($tuple) {\n      echo "$tuple[0] - qualif du $tuple[1] <br/>";\n      $req2="SELECT edition,classement FROM participation WHERE pays=$tuple[0]";\n      $rep2=pg_query($co,$req2);\n      $tuple2=$pg_fetch_row($rep2);\n      $best_ed=$tuple2[0];\n      $best_cl=$tuple2[1];\n      if (!$tuple2) {\n        echo "0 (premiere participation)";\n      }\n      while ($tuple2) {\n        echo "$tuple2[0]," ;\n        $tuple2=$pg_fetch_row($rep2);\n        if ($best_cl<$tuple2[1]) {\n          $best_cl=$tuple2[1];\n          $best_ed=$tuple2[0];\n    };\n      }\n      echo "<br/>";\n      echo "meilleur resultat : $best_cl ($best_ed)" ;\n      $tuple=$pg_fetch_row($rep1);\n      }\n      pg_close($co);\n
1024	0	student51	  SELECT nom, date_qalif,annee, classement FROM pays, edition_euro, participation WHERE pays.nom=participation.pays AND edition_euro.annee=participation.edition\n  il s'agit de la requête pour l'exemple, pas celle de la consigne\n
1024	0	student58	    $requete = "SELECT nom, date_qualif FROM pays ORDER BY nom ";\n    $requete2 = "SELECT nom, annee  FROM participation NATURAL JOIN pays NATURAL JOIN edition_euro ORDER BY nom";\n    On utilise ensuite 2 curseurs: un qui affiche les lignes de la première requête, et un autre inclut dans la première boucle pour afficher les années de la deuxième requête tant que le nom du pays celle-ci est le même que celui de la premiere requête. \n
1024	0	student62	    Select pays.nom,date_qualif,annee,min(classement) from pays join participation join edition_euro where pays.nom=pays and annee=edition.\n    Je selectionne le nom du pays, la date de qualif et l'année et le meilleur classement soit le plus petit. Dans la table pays je fais une jointure sur le nom du pays et je refait une jointure de participation sur edition_euro via l'année de participation.\n
1024	0	student7	NO_ANS
1024	0	student74	NO_ANS
