5002	A_COMPLETER	student176	1) Il y a un titre de section qui est souligné alors que les autres non.\n\n2) Il n'y a pas d'espace entre les parties, ce qui rend la lecture moins agréable.\n\n3) La police du texte est trop petite (9) ce qui le rend difficilement lisible.\n\n
5002	1	student188	Le texte est en police 9 au lieu de 12 minimum, un titre de sous-section est souligné, les autres non, la table des matières est ici inutile.\n
5002	A_COMPLETER	student192	les sous sections ne sont pas toujours représentées de la même façon (soulignés certaines fois et d'autres fois non).\n\nLa table des matières de la deuxième section ("Sous section 1.1") ne correspond pas à la sous section de la deuxième partie du texte ("Sous section 2.1").\n\nLes deux grandes sections ne sont pas sur des pages respectives.\n
5002	A_COMPLETER	student195	un seul sous-section est souligné.\n\ntous les titres, sous-titres et textes sont alignés à gauche.\n\nIl  n'y a pas de saut de lignes entre sous parties et le texte.\n
5002	A_COMPLETER	student199	1. Le texte est écrit en latin, personne ne parle latin en 2018\n\n2. Tous les titres n'ont pas de modèle\n
5002	A_COMPLETER	student20	Les titres de sous-sections ne sont pas tous identique "Sous-section 1.2" est souligné mais pas les autres. La table des matière est sur la même page que le contenue des parties. Les sections sont toutes sur le même page sans saut de pages. \n
5002	A_COMPLETER	student202	Le texte n'est pas assez espacé, il manque des retours à la ligne ou des paragraphes.\n\nIl n'y a pas de sauts de lignes entre le texte et les sous-sections.\n\nIl y a une sous-sections qui est soulignée alors que les autres ne le sont pas.\n\n
5002	A_COMPLETER	student207	Il ne respecte pas l'explicité de la structure avec la table des matière sur la meme pages que la premiere section qui elle aussi est a la meme pages que la deuxieme section\n\n
5002	A_COMPLETER	student208	Il n'y a pas de style créé pour le titre principal\n\nLes titres de sous parties ne respectent pas tous le même style(certains sont soulignés d'autres pas)\n\nLes sections ont es tailles différentes\n\n
5002	A_COMPLETER	student210	la table de matière ne respecte pas l’ordre indiqué par la navigation car la sous section de la deuxième section n'est pas la meme que celle du texte principale car c'est la sous section 2.1
5002	A_COMPLETER	student211	La Table des matières devrait prendre toute la première page .\n\nCertain titre de sous-section ne sont pas surlignées.\n\nLe texte est en italique.\n
5002	A_COMPLETER	student22	1. Il ne respect pas le saut de page après la table des matières ou pour les grandes parties.\n2. Les sous titre nesont pas les memes,et on donc été modifié après avoir changer le style.\n3. La taille du texte inférieur a 11 qui est trop petite et pas assez lisible.\n\n
5002	A_COMPLETER	student26	\t* le police (size) de cotenu est trop petit\n\t* ne pas mettre à jour le table\n\n
5002	A_COMPLETER	student30	1.les même type n'ont pas les même structures:le sous-section 1.2 a un souligné.\n\n2.Il n'y a pas de en-tête et en-pied .\n\n3.Il n'y a pas de style fixé pour les contenu.\n
5002	A_COMPLETER	student37	le caractaire est plus petit.\n\nil y n'a pas de souligné dans sou-section.\n\nil y n'a pas de date , nom et page en bas ou tete de la page\n\n
5002	A_COMPLETER	student40	1.Dans le partie de 'Table des matières',il n'a pas ajouter les puces ou les numérotation.\n\n2.Il n'a pas ajouter un pied de page .\n\n3.La taille des mots sont un peu petits pour lire.\n
5002	A_COMPLETER	student43	Les sous sections n'ont pas tous la même forme notamment un en italique, et un souligné tandis que l'autre est sans rien, pas assez de différences entre titre grande partie et sous parties. Police de texte trop petite\n
5002	A_COMPLETER	student44	-La police minimum pour un document est de 12.\n-Parmi les éléments du textes ayant pour style "Titre 2", un ces éléments est souligné alors que les autres non.\n
5002	A_COMPLETER	student50	- La structure des titres de sous-sections n'est pas identique d'un titre à l'autre\n\n-Le texte est trop petit (9 pt)\n\n-Le texte des paragraphes n'est pas dans un style particulier, donc on ne pourra pas modifier le style sans modifier chaque paragraphe un par un\n\n
5002	A_COMPLETER	student54	Premièrement, la table des matières ne renvoie pas directement aux points évoqués, ensuite le texte est écrit en italique du début à la fin ce qui pose problème, et on peut voir qu'un sous-titre est souligné alors que les autres non.\n\n
5002	A_COMPLETER	student56	Le titre " Sous-section 1.2 " est le seul titre de sous-section souligné, il ne devrait pas l'être de plus ,k,fe)\n\n
5002	0.62	student61	La sous section 1.2 n'a pas la même apparence que les 2 autres sections\n\nLa table des matière n'est pas bonne car dans la deuxième section, ils se sont trompé sur le nom de la sous section (la table n'est pas adaptative du coup)\n\nL'intégralité des paragraphes sont écrit en italique.\n\n
5002	A_COMPLETER	student66	Pas d'indentation\n\nSous-section 1.2 est souligné\n\nLe texte n'a pas de style\n
5002	A_COMPLETER	student68	Même style pour les section et sous section\n\nPolice trop petite pour un word\n\naucun élément mis en valeur\n
5002	A_COMPLETER	student76	Les sous section n'ont pas tous la même présentation .\n\nLa minimal est de 12 alors que les paragraphes sont en 9.\n
5002	A_COMPLETER	student84	Cette présentation ne respecte pas les bonnes pratiques que nous avons vues en cours pour certains points :\n\n\t* L'alignement des titres de section, de sous-section et des textes ne permet pas une bonne présentation et séparation du contenu.\n\t* Les titres sous-sections n'ont pas le même style, la "Sous-section 2" ne respecte pas la même charte graphique que les autres titres de sous-section.\n\n\t* La séparation entre les titres de section, de sous-section et les textes n'est pas marquée par un espace suffisant, faisant un effet compacté de l'ensemble du document.\n\n
5002	A_COMPLETER	student86	Les sous sections n'ont pas le même style entre elles\n\nLa table des matières et le titre doivent être sur des pages séparées\n\nIl y a une erreur dans la table des matières, dans la deuxième section, la sous section 2.1 n'est pas présente, à la place il y a la sous section 1.1 qui est déjà présente dans la première section\n
5002	A_COMPLETER	student88	-Le titre "Sous-section 1.2" est souligné alors que celui de "Sous-section 1.1" ne l'est pas\n\n-Le titre "Sous-section 2.1" est italique alors que les autres titres de sections ne le sont pas\n\n-La polices des titres et du contenu n'est pas la même\n\n
5002	A_COMPLETER	student91	1) certains titre de sous-section sont souligner et d'autre non ce qui conduit a un manque de cohérence. \n\n2) même couleur de titre de section et de titre de sous-section, il est préférable d'avoir une couleur pour chaque rôle \n
5002	A_COMPLETER	student99	-  le titre de la 2nd sous-section est soulignée et pas les autres.\n\n- il manque le numéro de page.\n\n- il n'y a pas de saut de page entre les 2 sections.\n
5003	A_COMPLETER	student10	Sur la page du Titre, la couleur du "Titre principale" n'est pas respecter, il est écrit en noir sur un fond bleu foncée.Ensuite le "sous-titre" et "date et heure" sont écrit trop petit.\n\nSur la page "Difficultés", on ne distingue pas vraiment les danger et les solutions proposer.Il aurais du mettre un tableau avec les noms des difficultés, ses dangers, et les solutions proposer.\n
5003	A_COMPLETER	student102	1- Le titre principal n'est pas centré comme il faut dans son bandeau.\n\n2- La date et l'heure doivent plutôt se trouver en pied de page (Un nom d'auteur aussi).\n\n3- Des puces de même type sont utilisée pour deux degrés différents. De plus, Des puces différentes sont utilisées pour les mêmes degrés de catégorie.\n\n
5003	A_COMPLETER	student103	-Il n'y a pas les couleurs de la charte de l'Université Paris Sud\n\n-La couleur du titre (noir) ne ressort pas suffisamment sur le bleu foncé (lecture difficile)\n\n-Les couleurs sont différentes d'une diapositive à l'autre\n
5003	A_COMPLETER	student113	1) Le titre n'est pas lisible car le texte est foncé et son arrière plan aussi\n\n2) Rien n'est centré sur la page d'accueil\n\n3) Les puces des liste ne sont pas différentes entre les listes principales et les sous-listes\n
5003	A_COMPLETER	student117	Écriture sombre sur fond sombre\n\nDate et heure et sous titre est trop petit\n\nLes puces dans la deuxième diapositive sont mal gérées\n\n
5003	A_COMPLETER	student121	La couleur bleu ne correspond pas a la couleur de l'arriére plan.\n\nTitre principale non centré \n\nNom et prénom \n
5003	A_COMPLETER	student125	Diapositives n°1 : la couleur du titre est noir sur un fond bleu foncé, mauvais contrastes, peu lisibles\n\nDiapositives n°2 : pas de référencement du titre, on ne sais pas ou nous en sommes dans la présentation\n\nDiapositive n°2 : contrastes entre la couleur de fond du titres et de la diapositives, pose problèmes pour les daltoniens\n
5003	A_COMPLETER	student130	-La première diapositives à du texte de couleur sombre écrite sur un fond sombre, ce qui n'est pas pratique en terme de visibilité\n\n-Les couleurs choisis entre le fond et celle des titre de chacune des diapositive ont un fort contraste qui nous "force" à regarder uniquement la parti bleu\n\n-La taille de la police de la diapositive 2 n'est pas assez élevée pour être facilement lisible lors d'une présentation oral  \n\n
5003	A_COMPLETER	student133	Titre non centré\n\nCouleurs mal assorties\n\nPas de numéro de page\n
5003	A_COMPLETER	student137	il ne faut pas utiliser de grand aplat de couleurs vives.\n\nle rôle d'un élément ne doit pas être représenté que par sa couleur ou sa forme.\n\net aussi il est conseiller d'utiliser une police de taille 22pt  pour une diapo.\n\n
5003	A_COMPLETER	student140	-Les puces reliées à un même sujet ne sont pas uniformisées.\n- La police du texte est trop petite à certains endroits.(18pt)\n\n-La couleur est désagréable à la vue et peut porter préjudice lors d'une présentation.\n
5003	A_COMPLETER	student142	Tout d'abord, sur la diapositive principale, nous remaquons que "Titre principal" est écrit en noir sur un fond bleu foncé. Il est alors très difficile de distinguer le texte à cause de la  couleur du fond.\n\nEnsuite, sur la seconde diapositive ( ainsi que la première ), les deux couleurs choisis sont très différente et ne s'accorde pas ensemble.\n\nPour finir, sur la seconde diapositive, les puces ne sont différentes et il est alors difficile de comprendre si elles appartiennent à la même catagorie où pas\n\n
5003	A_COMPLETER	student143	La deuxième diapositive semble être dédié aux difficultés et solution mais son titre est uniquement difficultés. De plus, le pointeur choisis pour les difficultés ( contrairement a celui des solutions ) n'est pas très explicite.\nSur la diapositive principale, l'aplat de couleur bleu autour du titre est trop imposant par rapport a la taille du titre ( il devrait même être enlever complètement ).\n
5003	0	student145	Le titre n'est pas au milieu de son cadre, la date n'es pas bien placée. Et le 3e niveau de sous titre est aligné avec le 2eme.\n
5003	A_COMPLETER	student147	1/\n\nLe mélange de saumon et de bleu foncé n'est pas pertinent sur la première diapositive, de plus le choix de couleurs n'est pas respecté tout du long du document, c'est une erreur de charte graphique.\n\n2/\n\nLe titre de la présentation est en noir sur bleu foncé, ce choix de couleurs rendra le noir difficile à distinguer du bleu lors de la projection.\n\n3/\n\nAucun système d'animation ou d'apparition des éléments au fur et a mesure n'a été mis en place, cela à comme conséquence de faire apparaitre l'ensemble du contenu de la diapositive d'un seul coup.\n\n
5003	A_COMPLETER	student149	Le titre sera mal vu car mauvais contraste entre le bleu foncé et le noir.\n\nDans la deuxième diapositive les "puces" sont incohérentes\n\n
5003	0	student150	Il faut ici vérifier l'ordre de lecture du texte.\n
5003	A_COMPLETER	student155	\t* Le titre est écrit en noir sur un fond foncé ce qui n'est pas très lisible.\n\n\t* Les puces utilisées dans une même liste ne sont pas toujours les mêmes.\n\n\t* La puce utilisée pour les "idées principales" est la même que celle des "sous-titres".\n\n
5003	A_COMPLETER	student157	Le première élément est les couleurs étrange et inadéquates.\n\nIl y a également l'utilisation d'une police unique sans changement pour tout type de phrase (titre, sous-titre, texte)\n\nEt il y a également le manque de pagination.\n\n
5003	A_COMPLETER	student158	- La date et heure dans la première diapositive doit être au pied de la page.\n\n-Les puces des petites parties dans le 2e sont différentes.\n\n-La couleur de fond des deux titres de diapositives ne sont pas de la même couleur.\n\n
5003	A_COMPLETER	student160	le sous titre n'est pas centrer\n\nles puce ne sont pas les mêmes\n\n
5003	A_COMPLETER	student166	- Les puces ne sont pas identiques ce qui est incohérent.\n\n- Le contraste des couleurs est mauvais.\n\n- Le titre de partie devrait être mis en avant afin d'aider le lecteur à suivre, il pourrait par exemple être centré, en gras.\n
5003	0.5	student180	-Taille de la police doit être au minimum 24 car cela pourrait nuire à la lecture du texte.\n\n-Trop vague, c'est-à-dire qu'il y a l'utilisation des signes positifs (Barrière de protection / Barrière métallique de confinement) alors que nous ne savons pas pourquoi cela devrait être positif surtout qu'il n'y a pas de signes opposés (le point ne s'oppose pas au "tic positif").\n\n-Les Diapos n'ont pas de stylé défini, elles sont choisies au hasard. De plus les couleurs ne correspondent pas (Titre et Difficulté).\n
5003	A_COMPLETER	student184	Le titre principal a un mauvais contraste avec son fond \n\nles puces dans la 2ème diapositives ont le même rôles mais pas le même aspect \n\nle sous-titre et date heure dans la première diapositives sont trop petit \n
5003	A_COMPLETER	student185	L'arrière plan des diapositives n'est pas réglé dans le masque si l'on crée une nouvelle diapositive il faut re-règler l'apparence de l'arrière plan.\n\nLa présentation ne possède pas de titre principal sur la première diapositive, on ne sait pas sur quoi porte la présentation ce qui la rend inutile et incompréhensible pour les spectateurs.\n\nAussi la présentation ne possède ni en-tête ni pied de page ce qui ne donne pas d'infos sur le numéro de page (ce qui peut perdre le spectateur) ni même l'auteur de la présentation.\n\n
5003	A_COMPLETER	student190	Le "titre principal" est en noir sur du bleu foncé ce qui est difficile a lire.\n\nSur la 2ème diapositive, il y a du bleu clair sur du belge ce n'est pas un super contraste...\n\nEssayez de mettre moins de texte pour que lors d'une éventuelle présentation orale l'auditoire sois plus captivé par vos dire que par ce que vous avez préparé sur le power point.\n
5003	A_COMPLETER	student197	La couleur de l'arrière plan n'est pas adaptée à une présentation sur projecteur, c'est un peu trop clair.\n\nLe titre principal est noir sur fond bleu foncé, c'est un mauvais choix car on ne verra pas grand chose sur projecteur, à cause du contraste.\n\nLa police utilisée est trop petite, il faudrait au moins du 24, or ici la police est à 18.\n
5003	A_COMPLETER	student198	Dans la deuxième diapositive le style les puces diffèrent dans une même partie.\n\nLe titre de la deuxième diapositive "Difficultés" n'est pas centré.\n\nLe titre principale n'est pas centré en hauteur par rapport au rectangle.\n\n
5003	A_COMPLETER	student204	Le changement de puce n'est pas pertinent, il est préférable de changer le style de puce lorsque l'on passe d'un titre à un sous titre par exemple ce qui n'est pas le cas ici.\n\nLes couleurs ne sont pas très agréables et ne vont pas vraiment ensemble.\n\nLE titre de la première diapositive n'est pas centré.\n
5003	A_COMPLETER	student205	Le choix de la couleur de fond car celle-ci n'est pas une couleur neutre. date et heure non pas été mis en pied de page donc ils font les réécrit a chaque fois.\n\n
5003	A_COMPLETER	student206	toutes la place n'est pas utilisées 
5003	0	student209	tirte principal n'est pas centrer\n\ndans les puces différent symbole sont utiliser pour le retour a la ligne \n
5003	A_COMPLETER	student21	Le sous titre et le titre ont le même style.\n
5003	A_COMPLETER	student213	L'harmonisation des couleurs n'est pas respecté, le titre de la première diapositive et celle de la deuxième n'ont pas le fond de la même couleur. Les puces pour une même liste ne sont pas identique(pour les sous-listes de la deuxième diapositives) et il n'y a pas de nom personnel ou d'entreprise permettant d'identifier d’où provient le power-point.\n
5003	A_COMPLETER	student214	Une partie du bloc "Date et heure" est dans le bloc sous-titre. (On aurait pu mettre la date et l'heure en pied de page par exemple...)\nLes sous-puces, ne sont pas identique entres-elles.\n\nLe bloc attribué à titre principal est bien trop grand pour le titre lui même. (Il n'est donc pas centré. Et c'est le même problème pour "sous-titre" qui est beaucoup trop petit par rapport au bloc qui lui est attribué.)\n\n
5003	A_COMPLETER	student28	\t* "Difficultés" n'est pas centré.\n\n\t* Les puces de contenu de sous le titre ne sont pas pareils.\n\t* Date et heurs dois dans l'en pied.\n\n
5003	A_COMPLETER	student33	NO_ANS
5003	A_COMPLETER	student35	1. Le couleur de la contenu n'est pas très différente que le décor.\n\n2. La taille de la contenu est très petite pour regarder.\n\n
5003	A_COMPLETER	student36	Le couleur de Titre et simimiluer avec le background colour. C'est mal pour le voir.\n\nLe choses differents sont dans le meme page:\n\n"Animaux venimeux" et "Electrolocalisation"
5003	A_COMPLETER	student47	- Pages non numérotés\n\n- Polices d’écriture du titre "Difficultés" identique au contenu de la diapositive\n\n
5003	A_COMPLETER	student48	Le contraste du titre principal est mauvais, on pourrait ne pas voir correctement lors de la projection, le texte est trop petit par endroits (en effet police 22 pt minimum), mauvais contraste du teste noir sur le fond.\n\n
5003	A_COMPLETER	student53	1°)Dans la première diapositive, le titre est de couleur noire et le fond est de couleur bleu foncée. Par exemple lors d'une présentation avec un vidéo-projecteur, le titre se verra très mal.\n\n2°)Dans la deuxième diapositive, la police d'écriture du contenu de la diapositive est de 18 alors qu'elle doit être au minimum de 22 pour une bonne visibilité lors d'une projection à l'aide d'un vidéo-projecteur.\n\n3°)Dans la deuxième diapositive, le fond du titre n'est pas de la meme couleur que le titre de le première diapositive.\n\n
5003	0.25	student55	Couleure pas respecté on peut voir les couleur des bande differents dans les deux diapositives.\n\nLa bande bleu est tres grande dans la premiere diapositives du coup le titre n'est pas remplie dans la bande.\n\nOn a utilisé deux puces differents pour les memes idées\n\n \n
5003	A_COMPLETER	student59	Les aspect de ce document qui ne respectent pas les bonnes pratiques que nous avons vues en cours sont:\n\nTout d'abord la couleur de fond ne pas bien\n\nLe titre doit etre centré\n\n
5003	A_COMPLETER	student63	NO_ANS
5003	1	student69	\t* Couleur du titre principal n'est pas adaptée au fond de ce dernier\n\n\t* Police trop petite à certain endroit\n\n
5003	A_COMPLETER	student72	Les aspects font un\n\n1- melange de couleurs qui rend le texte moins lisible,\n\n2- Des lignes qui ont les mêmes puces tandis qu'elles n'ont pas le même rôle,\n\n
5003	A_COMPLETER	student8	1 Ne utilise pas le même puce dans les textes\n\n
5003	A_COMPLETER	student80	Ce ne sont pas les mêmes puces, elles ne sont pas accordées.\n\nIl faudrait des puces différentes pour les parties et les sous-parties.\n\nIl n'y a pas d'illustrations.\n\nLes tailles des polices en 18, devrait être de minimum 22.\n\n
5003	A_COMPLETER	student85	Ne pas mettre une couleur foncé sur du couleur foncé,\n\nRepartir "Titre principal" en le mettant plus au dessus,\n\nNuméroter chaque pages.\n\n
5003	A_COMPLETER	student89	Le titre est écrit en noir sur un fond foncé ce qui n'est pas idéale pour le regard.\n\nTrop de puces différentes utilisés.\n\nManque d’illustration avec des images par exemple .\n\nDonc trop de texte\n\n
5003	A_COMPLETER	student93	Lors des puces dans la deuxième diapositive, sur un il y a un point et sur l'autre il y a un check.\n\nDe plus, les couleurs ne sont pas harmonieuses, quand on regarde les diapositives, on a mal aux yeux. \n
5003	A_COMPLETER	student96	-La Date et l'heure doivent placer en pied de page et non comme un texte.\n\n-Les titres doivent avoir la même police et la meme forme ( couleur de fond, ... )\n\n- Le fond bleu foncé du titre principal qui n'est pas adapté a la police du titre( mauvais contraste )\n\n
5003	A_COMPLETER	student98	1- Sur la première diapositive le titre principale et sa couleur de fond ne sont pas adapté et ne possède pas un bon contraste, il est donc difficile de les lire\n\n2- Sur la 2eme diapositive la charte graphique n'est pas respecté avec la 1ere diapositive la couleur de fond pour le titre change\n\n3- Sur la 1ere diapositive la date et heur ainsi que le nom du créateur devraient être mis en pied de page\n\n
5004	A_COMPLETER	student111	Les couleurs ne sont pas facilement dissociables , il manque le numéro de chaque page, la couleur du texte et du fond sont similaire donc difficilement lisible pour le public.\n\n
5004	A_COMPLETER	student115	Les deux couleurs de fond de la première page ne s'accordent pas bien.\n\n
5004	A_COMPLETER	student12	Ce diapositive ne respecte pas les codes couleurs c'est à dire que ce n'est pas agréable à regarder pour une présentation.\n\nIl n'y a pas de masques de diapositives.\n\nLes puces utilisées ne sont pas accordées.\n\n
5004	A_COMPLETER	student120	La date et l'heure sont sur la diapositive et non sur le pied de la diapositive.\n
5004	A_COMPLETER	student128	Il n'y pas de masques de diapositives, le style n'est donc pas conservé.\n\nProblème d'ordre de lecture.\n\nTexte non centré sur le titre principal.\n\n
5004	A_COMPLETER	student13	- La couleur du fond du titre et celle du fond du contenu ne vont pas ensembles\n\n- La couleur de fond du titre de la première diapositive et différente de celle de la deuxième \n\n- Les puces utilisé pour cité les risques dans les difficultés dans la deuxième diapositive ne sont pas les mêmes \n
5004	A_COMPLETER	student136	Le titre principal est noir sur un fond foncé et il n'est pas centré.\n\nIl n'y a pas un fort contraste.\n\nEt la taille de la police aurait pu être plus élevé. \n
5004	A_COMPLETER	student141	Ce document ne respecte pas la structure d'un Powerpoint c'est-à-dire qu'il n'y a pas de bas de pages, il manque aussi l'auteur de ce document en bas de page, les couleurs ne vont pas notamment
5004	A_COMPLETER	student148	-Tous les titres dans le masque de la diapositive ne sont pas à la même police il y en a qui ont une police de 60(Titre de Section) et d'autres une police de 44 (Titre seul Disposition).\n\n-Dans la deuxième diapositive le modèle n'est pas respecté car il y a écrit "Difficulté" il devrait plutôt avoir écrit Titre ou autre chose du genre correspondant bien à un modèle pareil pour le contenu.\n\n-Dans le masque de diapositive il n'y a pas de couleur de fond commune pour les Titres.\n
5004	A_COMPLETER	student151	-Les couleurs ne sont pas cohérentes dans leur ensemble et ne permettent pas d'être lisibles\n\n-La date et l'heure doivent être présentes en pied de page\n\n-Les puces dans la deuxième diapositive doivent être les mêmes pour que cela reste cohérent \n
5004	A_COMPLETER	student156	Le choix des couleurs n'est pas judicieux, puisqu'on a du mal à lire "Titre principal" sur la première diapositive à cause du texte noir sur du bleu fonçé. De plus, le style des puces sur la deuxième diapositive est différent d'un élément de la liste à l'autre, ce qui n'est pas correct au niveau de la structure du document, puisque c'est le même type d’éléments .\n\n
5004	A_COMPLETER	student161	LE mariage des couleurs n'est pas correcte, la date et l'heure doivent être présent en pieds de page il sont en l’occurrence ici beaucoup trop haut, dans la deuxième diapo les puces ne sont pas logiques ( il y a la même puces pour une parties et une sous-parties ).\n\n
5004	0.5	student165	Le titre principal et secondaire ne sont pas centrer par rapport à leur zone ce qui n'est pas très beau (revoir la présentation).\n\nMauvais contraste entre l'écriture et le fond du titre principale.\n\nLes puces utiliser ne sont pas les même ( puce différente à chaque fois).\n\n
5004	A_COMPLETER	student169	Ce document ne respectent pas les bonnes pratiques que nous avons vues en cours car les puces ne sont pas les même et la couleur de fond a un mauvais contraste.\n
5004	A_COMPLETER	student17	Le titre principal sur un fond sombre \n\nLa taille de la police minimal pas respecter sur un powerpoint (22 pt )\n\nL'information qui n'est passé que par la topographie des puces \n\n
5004	A_COMPLETER	student174	Police 22 pts pour les présentations pwp.\n\nPas de table des matières.\n\nContraste des couleurs du titre de la première diapositive.\n
5004	A_COMPLETER	student178	Les aspects de la présentation qui ne respectent pas les bonnes pratiques sont les couleurs des bandes de titres qui ne sont pas identiques, ainsi que leur dimensions, et le titre de la première diapositive qui est mal placé dans la bande.\n
5004	0	student181	-Date et heure ne se trouve pas dans le pied de page\n\n-des pastilles de numérotations sont placées au même niveau mais sont différente\n\n
5004	0	student183	Le titre principal n'est pas centré.\n\nLes pages ne sont pas numérotées.\n\nIl n'y a pas l'identité de la personne ayant mise en oeuvre ce diaporama.\n\n
5004	A_COMPLETER	student186	Premièrement, dans le Powerpoint il a utilisé le même élément de liste pour le mot-clé et un élément de ce mot-clé ensuite le bloc de couleur est mal positionnée il ne se situe pas bien au milieu et autour du titre principal. Pour finir la couleur des bandeaux n'est de pas être un bon contraste avec le beige.\n\n
5004	A_COMPLETER	student189	\t* Le contraste entre le titre en noir et l'aplat de couleur bleu foncé est trop faible, le titre est donc difficile à lire.\n\t* Le texte diapositive 2 est trop petit (police minimale conseillée de 22pts) et n'utilise pas tout l'espace offert par la diapositive.\n\t* Les puces employées diapositive 2 sont différentes alors qu'elles ont un même rôle. Le lecteur ne comprend pas pourquoi c'est présenté ainsi, il ne fait pas le lien entre la présentation et la structure.\n\n
5004	A_COMPLETER	student193	- Sur la diapositive de titre, le texte noir sur fond bleu foncé est peu lisible : une écriture de couleur blanche aurait été plus adaptée.\n\n- Toujours sur la diapositive de titre, la date et l'heure devraient être ajoutées dans un en-tête ou un pied de page plutôt que sur la page directement. \n\n- Enfin, le bleu utilisé sur la première et la deuxième diapositive n'est pas le même, ce qui ne respecte pas une charte graphique.\n
5004	A_COMPLETER	student196	-Le contraste entre le titre principal et le fond sur lequel il est positionné n'est pas assez élevé.\n\n-La date et l'heure, ainsi que les avantages et les inconvénients de la deuxième diapo sont écrits trop petit pour une projection (minimum 22pt).\n\n-Il y a trop d'informations sur la deuxième diapo.\n\n
5004	A_COMPLETER	student212	Il manque les numéros de pages\n\nIl n'y a pas de masques de diapositive définis\n\nL'écriture noire sur le fond bleu foncé (Titre principale) peut être difficile à lire\n\n
